Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/07  13:00:00,3911744967.9917528,0.0,307263446.3172971,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,126783427.68127544,178541453.33115555,116904407.82517325,90560271.60324338,2848557.79769243,87711713.80555095 
 03/07  14:00:00,4112432404.290107,0.0,318717017.6838739,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,134152594.93111101,180979533.56761987,116904407.82517325,79649353.27278114,0.0,79649353.27278114 
 03/07  15:00:00,4112598359.794594,0.0,318291085.4164968,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,130843332.66973545,184880683.60085947,116904407.82517325,47438488.2950736,0.0,47438488.2950736 
 03/07  16:00:00,4053148126.361483,0.0,280349542.19573876,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,126233799.84360874,167981526.21463383,116904407.82517325,47432045.7346688,0.0,47432045.7346688 
 03/07  17:00:00,4207398327.5377967,0.0,262728447.0113946,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,121186092.55259453,168900881.51465697,116904407.82517325,63485034.35056964,0.0,63485034.35056964 
 03/07  18:00:00,3694190718.6847326,0.0,182659270.6573488,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,107418090.71107848,155810566.92985044,116904407.82517325,40641059.111138928,1203382.542664326,39437676.5684746 
 03/07  19:00:00,2941990125.9468076,0.0,30555829.96618879,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,111871473.75467962,97420339.85431104,122638140.59936108,91134331.44087555,31503809.158485518 
 03/07  20:00:00,2883504866.3722488,0.0,20331527.620279787,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,132126272.73099165,116904407.82517325,229633644.3597019,206042188.96602265,23591455.393679266 
 03/07  21:00:00,2163751882.963658,0.0,5112796.0951843,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,43808145.067377518,38968135.94172441,549921552.7228996,526311665.2661394,23609887.45676019 
 03/07  22:00:00,1988878868.2925146,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,1015886.6089669358,0.0,788724025.6740899,773013073.4435494,15710952.23054061 
 03/07  23:00:00,1257684405.126743,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8469.547707749141,0.0,7882387.178659788,0.0,7882387.178659788 
 03/07  24:00:00,1079971272.8760477,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8470.195574959966,0.0,7883133.964494579,0.0,7883133.964494579 
 03/08  01:00:00,1035971360.2864754,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8469.693914828082,0.0,7882343.406939409,0.0,7882343.406939409 
 03/08  02:00:00,1035971359.894727,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8469.302166482166,0.0,7882638.811734315,0.0,7882638.811734315 
 03/08  03:00:00,1035971360.5541941,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8469.961633573155,0.0,7882937.743310746,0.0,7882937.743310746 
 03/08  04:00:00,1035971361.3644544,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8470.771893969584,0.0,7883236.824459942,0.0,7883236.824459942 
 03/08  05:00:00,1079971273.68781,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8471.00733728204,0.0,7882446.97496825,0.0,7882446.97496825 
 03/08  06:00:00,1257689487.3907405,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13551.811704949458,0.0,15711856.349643711,0.0,15711856.349643711 
 03/08  07:00:00,1452444013.6321662,0.0,0.0,179426617.44547747,92271600.0,717706469.7819098,351999296.7032966,108205006.19165667,2835023.5098260168,0.0,1608870330.0250712,1600981130.0365427,7889199.988528542 
 03/08  08:00:00,1801619299.68325,0.0,0.0,538279852.336432,0.0,717706469.7819098,439999120.8791207,103907369.5922554,1726487.0935315174,0.0,1113365912.9616149,1081886076.904901,31479836.056714156 
 03/08  09:00:00,3801035499.2517116,0.0,364.63194952228658,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,14460151.48255129,12989378.647241472,364849004.44804516,309475811.13675627,55373193.311288919 
 03/08  10:00:00,3641817536.8784677,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,231668.65223438454,0.0,182051589.6445649,126618191.89967841,55433397.74488647 
 03/08  11:00:00,3658407209.2662069,0.0,21981071.62768153,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104827828.4167701,130951322.99770189,38968135.94172441,133469364.86929295,78022811.22592083,55446553.64337211 
 03/08  12:00:00,3860554171.387352,0.0,121664052.5639181,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,113877631.00750862,146429229.708423,116904407.82517325,111998214.89630907,40495814.52307616,71502400.3732329 
 03/08  13:00:00,3809237862.063319,0.0,236317288.35137037,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,114798757.71708972,158965175.33283437,116904407.82517325,112466381.60954717,32720905.306071566,79745476.30347562 
 03/08  14:00:00,4023769327.9890415,0.0,260297482.3294028,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,122814334.60093753,162074252.95119829,116904407.82517325,79943588.11106217,288212.5526470737,79655375.5584151 
 03/08  15:00:00,4021512551.9638454,0.0,259335207.6115575,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,120312055.41932468,163282030.82546086,116904407.82517325,51532890.87076146,0.0,51532890.87076146 
 03/08  16:00:00,4000029440.6644318,0.0,246977517.84728349,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,114164409.46894786,160304255.2406976,116904407.82517325,51234827.664463218,0.0,51234827.664463218 
 03/08  17:00:00,4090400344.4870846,0.0,171802838.82222147,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,113686530.14541902,150328069.0602931,116904407.82517325,63674214.56351559,186486.85453426178,63487727.70898133 
 03/08  18:00:00,3492894317.3321287,0.0,46037902.8269462,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,105265151.72345867,112772540.36613129,97420339.85431104,96227113.84869999,56791875.898772139,39435237.94992785 
 03/08  19:00:00,2702564738.236377,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,422255.86474940346,0.0,350921813.39306697,319418242.4136941,31503570.97937285 
 03/08  20:00:00,2614834533.465512,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,691875.2697080151,0.0,556176183.2075759,532585682.52005389,23590500.687522029 
 03/08  21:00:00,2077008428.4605468,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1145622.601174962,0.0,861672629.0327845,838062652.5422766,23609976.490507805 
 03/08  22:00:00,1989190834.9178336,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,1327853.2342859805,0.0,951620421.0145085,935909513.1209346,15710907.893573882 
 03/08  23:00:00,1257684406.3587406,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8470.779705411067,0.0,7882734.5209582089,0.0,7882734.5209582089 
 03/08  24:00:00,1079971273.6323636,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8470.951890998593,0.0,7883032.994933676,0.0,7883032.994933676 
 03/09  01:00:00,1035971360.3371942,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8469.744633822036,0.0,7883322.081342799,0.0,7883322.081342799 
 03/09  02:00:00,1035971357.6218994,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8467.029338829285,0.0,7882527.867410635,0.0,7882527.867410635 
 03/09  03:00:00,1035971357.3451035,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8466.7525429522,0.0,7882823.227439843,0.0,7882823.227439843 
 03/09  04:00:00,1035971358.0098921,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8467.417331441693,0.0,7883118.969251666,0.0,7883118.969251666 
 03/09  05:00:00,1079971270.4054213,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8467.724948494968,0.0,7882327.383209065,0.0,7882327.383209065 
 03/09  06:00:00,1257689482.751738,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13547.1727026654,0.0,7891654.015632646,0.0,7891654.015632646 
 03/09  07:00:00,1452149586.9048515,0.0,0.0,179426617.44547747,92271600.0,717706469.7819098,351999296.7032966,108294853.41881483,2450749.555353154,0.0,1472470886.5135244,1456764960.840826,15705925.672698364 
 03/09  08:00:00,1801818238.4632676,0.0,0.0,538279852.336432,0.0,717706469.7819098,439999120.8791207,103907369.5922554,1925425.8735494863,0.0,1227131479.4651116,1195653951.477213,31477527.98789872 
 03/09  09:00:00,3774495926.2467358,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,910321.756765981,0.0,641824957.5877558,594366377.1399189,47458580.44783689 
 03/09  10:00:00,3895747691.041328,0.0,8915737.789857304,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,128341677.20006483,116904407.82517325,438974579.0613071,383544272.18604227,55430306.875264879 
 03/09  11:00:00,3777532792.0657618,0.0,56889206.724794957,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,138152957.64120896,116904407.82517325,170217090.88971026,114761929.37537208,55455161.51433819 
 03/09  12:00:00,3859507485.771943,0.0,128159808.96366164,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104270016.92748706,148494401.77329237,116904407.82517325,124730852.76843845,53235412.19653439,71495440.57190405 
 03/09  13:00:00,3717651296.331957,0.0,162424297.1446975,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,103954208.76012346,152116149.76511107,116904407.82517325,170309916.50835297,82604812.07536783,87705104.43298513 
 03/09  14:00:00,3934000849.086853,0.0,192837842.51085789,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,107435324.55323021,155144423.91526247,116904407.82517325,83613955.70103948,3965537.8735566248,79648417.82748285 
 03/09  15:00:00,3966229271.0668799,0.0,219766061.87938348,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,110537341.86350027,157342609.21649353,116904407.82517325,49835800.67962389,2401495.9372663919,47434304.7423575 
 03/09  16:00:00,3857126017.5278069,0.0,122099498.42046723,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,110651020.64228365,145792240.35755358,116904407.82517325,69488208.23785362,22060549.496246157,47427658.74160745 
 03/09  17:00:00,3934575128.8732836,0.0,34991854.88314658,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,111723475.57894942,133276891.95203734,116904407.82517325,124005888.13340372,60518607.08763507,63487281.045768659 
 03/09  18:00:00,3444675884.9257109,0.0,5330828.223658145,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,104339962.88017108,106186371.40628791,97420339.85431104,170814374.13675127,131383332.0484505,39431042.08830078 
 03/09  19:00:00,2702669778.4899594,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,527296.1183314646,0.0,443896042.3182107,412398698.53216889,31497343.78604182 
 03/09  20:00:00,2614915614.335762,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,772956.1399582746,0.0,616028380.5112575,592439266.5653005,23589113.945956939 
 03/09  21:00:00,2077034773.744154,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1171967.884782193,0.0,869170740.1408241,845563296.3534654,23607443.787358658 
 03/09  22:00:00,1989189356.037903,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,1326374.354355383,0.0,943207301.0504689,927496253.7712863,15711047.279182814 
 03/09  23:00:00,1257684402.2806755,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8466.701640021167,0.0,7883134.634460216,0.0,7883134.634460216 
 03/09  24:00:00,1079971270.1809958,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8467.500523059109,0.0,7882342.208011432,0.0,7882342.208011432 
 03/10  01:00:00,1035971355.2451617,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8464.65260107412,0.0,7882629.105987019,0.0,7882629.105987019 
 03/10  02:00:00,1035971355.7991965,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8465.206635836186,0.0,7882919.602401017,0.0,7882919.602401017 
 03/10  03:00:00,1035971356.5632866,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8465.970726106963,0.0,7883211.479422993,0.0,7883211.479422993 
 03/10  04:00:00,1035971356.592975,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8466.00041444981,0.0,7882415.937703606,0.0,7882415.937703606 
 03/10  05:00:00,1079971268.6079124,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8465.927439562205,0.0,7882707.144101149,0.0,7882707.144101149 
 03/10  06:00:00,1257689487.3226579,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,13551.74362241887,0.0,15710172.273023958,0.0,15710172.273023958 
 03/10  07:00:00,1451489657.0902873,0.0,0.0,179426617.44547747,92271600.0,717706469.7819098,351999296.7032966,107932866.63016674,2152806.5294368749,0.0,1346334288.209697,1338445937.0852433,7888351.124453765 
 03/10  08:00:00,1801731925.6491547,0.0,0.0,538279852.336432,0.0,717706469.7819098,439999120.8791207,103907369.5922554,1839113.0594365078,0.0,1187077220.9065459,1155597307.7153378,31479913.191208155 
 03/10  09:00:00,3843014368.9436147,0.0,4690735.131749693,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,103907369.5922554,64738029.32189593,0.0,605429273.1629384,557957174.9951846,47472098.16775386 
 03/10  10:00:00,3954178820.1293056,0.0,59275064.74860163,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,103907369.5922554,136413479.32929803,116904407.82517325,501049516.15656986,437706867.7482496,63342648.408320199 
 03/10  11:00:00,3813766590.867285,0.0,90160723.96561292,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,141115239.201914,116904407.82517325,369026343.9673155,313580130.58341976,55446213.38389582 
 03/10  12:00:00,3887363443.587862,0.0,156976204.2856917,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103907369.5922554,147896611.60241223,116904407.82517325,293572422.07335296,226136325.5531085,67436096.5202444 
 03/10  13:00:00,3743091147.789863,0.0,190509493.29591394,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,103907369.5922554,149517644.23966787,116904407.82517325,366969630.7363057,283154416.4064238,83815214.32988179 
 03/10  14:00:00,3874148440.312872,0.0,146190829.32020576,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,103982255.47897938,145392097.40618453,116904407.82517325,281403452.2809915,201758589.314038,79644862.96695347 
 03/10  15:00:00,3865895706.441512,0.0,137902319.74818517,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,105159494.41783825,144250634.16798616,116904407.82517325,272379919.09210816,224930880.03272427,47449039.059383857 
 03/10  16:00:00,3840746876.586529,0.0,114506759.10990377,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,106242427.79137028,141414431.5777526,116904407.82517325,331888368.3051359,284446308.61635598,47442059.688779938 
 03/10  17:00:00,3969286329.134246,0.0,70966716.44152439,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,107110670.18495409,136626036.04861713,116904407.82517325,467233834.25878158,395818467.2712055,71415366.98757604 
 03/10  18:00:00,3520077003.2650525,0.0,35550069.03897573,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,103907369.5922554,132316774.24736652,116904407.82517325,603713982.8145343,564283081.4346873,39430901.37984701 
 03/10  19:00:00,2871434649.380902,0.0,5369858.798025426,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,103907369.5922554,85986036.32779953,77936271.88344883,853153064.1940954,821655658.4995934,31497405.694502046 
 03/10  20:00:00,2615436247.3236138,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,103907369.5922554,1293589.1278102366,0.0,895577637.5907308,879823517.3401786,15754120.250552178 
 03/10  21:00:00,2077529956.4596327,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,103907369.5922554,1667150.6002609439,0.0,1119241773.1906875,1087790204.4088019,31451568.78188531 
 03/10  22:00:00,1989742673.4663072,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,103907369.5922554,1879691.7827595028,0.0,1200552211.1721509,1192660049.865714,7892161.306436818 
 03/10  23:00:00,1257684401.9172846,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8466.338249058297,0.0,7883070.337278866,0.0,7883070.337278866 
 03/10  24:00:00,1079971269.9599126,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8467.27943995443,0.0,7883336.644181566,0.0,7883336.644181566 
 03/11  01:00:00,856544738.4954407,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8465.34835786017,0.0,7882536.024847338,0.0,7882536.024847338 
 03/11  02:00:00,856544739.097816,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8465.950733121284,0.0,7882821.179531707,0.0,7882821.179531707 
 03/11  03:00:00,856544739.413173,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8466.266090129633,0.0,15693420.874450643,0.0,15693420.874450643 
